start,end,rq_time,request_id
25863,34437,3842.33,175
15773,35615,3861.57,176
11655,32879,3888.65,177
35899,35615,3919.33,178
25757,34437,3963.26,179
22329,2229,3989.05,180
4865,32879,4002.9,181
2941,41699,4064.28,183
37881,34437,4085.12,184
16011,2599,4126.68,185
7979,7367,4155.52,186
26259,2857,4186.08,187
4865,14221,4208.98,188
37451,14221,4248.51,190
15631,25609,4282.85,191
2217,1441,4317.7,192
12231,1221,4369.33,193
12039,32879,4398.36,194
21613,39525,4425.63,195
26449,15621,4454.19,196
11777,3935,4495.62,197
28631,35615,4571.5,199
34437,14681,4591.61,200
25713,20249,4618.28,201
34437,26593,4655.91,202
7175,32879,4676.43,203
12329,32879,4712.21,204
25777,38905,4723.0,205
7269,33483,4745.29,206
22289,7367,4769.49,207
23209,7921,4794.51,208
11777,25691,4825.97,209
11769,14149,4877.65,210
4987,4159,4904.95,211
38181,2217,4922.32,212
11777,40155,4957.6,213
2229,2217,4972.43,214
16011,34437,4987.68,215
33483,35509,5000.55,216
25987,42007,5028.27,217
2217,2229,5053.1,218
31075,31075,5073.84,219
33515,32879,5097.69,220
19515,5875,5124.45,221
6571,5875,5152.19,222
16383,25483,5191.31,223
20765,2857,5209.67,224
7951,33483,5243.1,225
2919,24455,5275.08,226
25429,42007,5303.65,227
16011,20249,5346.78,228
5157,42007,5379.85,229
4865,35527,5408.34,230
25747,37625,5476.38,232
2857,33505,5512.41,233
35509,14321,5537.04,234
4865,37573,5565.99,235
12039,31925,5591.84,236
15621,30947,5614.8,237
2195,42007,5652.82,238
12329,32879,5677.66,239
24561,5875,5720.46,240
15621,36125,5757.0,241
6571,26593,5790.84,242
15621,32879,5818.52,243
7951,2857,5854.55,244
15621,25789,5880.07,245
2941,5397,5915.17,246
21935,2217,5947.06,247
35523,4865,5956.52,248
3745,2217,5982.5,249
32879,4865,6009.25,250
28659,20935,6036.81,251
35759,4997,6049.07,252
4159,24561,6073.41,253
22329,2229,6112.28,254
33483,33283,6137.49,255
7979,28067,6160.37,256
42007,15621,6230.72,258
25429,2857,6244.12,259
11777,7367,6275.71,260
22289,33283,6305.27,261
33483,25409,6332.81,262
33445,42007,6354.85,263
5443,12329,6382.25,264
4865,30947,6403.69,265
42007,12231,6430.44,266
33483,24559,6465.11,267
11777,40155,6485.64,268
37353,25429,6521.26,269
34437,33283,6540.35,270
39157,4865,6559.26,271
34437,26123,6585.38,272
5157,38701,6596.38,273
25527,37573,6633.0,274
4865,7087,6665.68,275
25747,27103,6695.4,276
20249,25777,6714.48,277
2919,34005,6764.35,278
11635,33783,6776.86,279
20935,20249,6808.78,280
38311,4865,6847.7,281
5099,26259,6877.21,282
4865,33283,6912.69,283
22329,13935,6940.87,284
33483,33283,6982.27,285
30955,32879,7010.25,286
25789,17007,7032.07,287
30947,25297,7116.69,289
25987,42007,7156.8,290
12039,37585,7184.13,291
30955,39525,7235.31,292
2185,32879,7280.97,293
15621,32879,7320.99,294
11777,28659,7360.96,295
22329,22343,7475.01,298
11817,33483,7512.71,299
36421,35509,7545.44,300
12231,33483,7564.55,301
12329,32879,7589.34,302
12329,32879,7615.86,303
38181,34437,7651.59,304
2859,12161,7690.92,305
29607,33515,7734.66,306
5355,42007,7770.8,307
35899,42007,7806.97,308
1655,5087,7839.26,309
7669,32879,7871.69,310
34437,15761,7907.15,311
4865,33639,7933.96,312
16011,34437,7967.02,313
5875,11707,8011.99,314
30947,5913,8048.71,315
25527,33305,8086.27,316
25965,34437,8111.55,317
30981,4865,8144.86,318
16011,34437,8175.83,319
25863,34985,8242.98,321
25297,4865,8275.13,322
16011,34437,8297.57,323
37573,2217,8364.56,325
42007,28659,8400.23,326
25713,20249,8420.68,327
25429,7979,8451.21,328
32879,12235,8472.13,329
12329,32879,8495.69,330
12231,39157,8544.67,331
2185,2217,8570.5,332
2857,33505,8592.37,333
29607,37573,8625.28,334
7951,24559,8647.23,335
25747,25993,8666.48,336
5693,15621,8710.34,337
42007,12231,8750.54,338
25429,33483,8774.58,339
34437,26259,8807.32,340
22289,35899,8849.1,341
33505,38905,8897.54,343
9979,4865,8941.9,344
22329,2213,8972.12,345
25429,2857,9009.24,346
25297,25777,9058.92,347
25747,4987,9081.26,348
35615,9979,9100.24,349
7175,2217,9138.59,350
39027,35615,9167.42,351
5875,3745,9196.55,352
35509,12235,9219.79,353
2857,12633,9234.55,354
2185,5875,9262.78,355
41933,15947,9294.43,356
37573,2217,9315.68,357
12635,17335,9347.97,358
25429,33483,9373.85,359
35899,11769,9413.13,360
4183,31075,9450.07,361
17007,11707,9485.96,362
28771,35509,9510.74,363
25429,42007,9534.14,364
14219,4865,9575.33,365
38905,37625,9600.72,366
28771,21613,9637.58,367
29607,2229,9669.28,368
4865,39027,9698.35,369
30955,39525,9739.02,370
5367,2857,9774.36,371
34437,26593,9813.07,372
4865,7199,9852.89,373
28483,26449,9876.92,374
22329,21831,9926.91,375
2185,32879,9965.11,376
16011,2857,10054.83,378
12235,12329,10078.84,379
32879,4865,10150.13,381
4183,3745,10195.54,383
34437,20765,10223.15,384
24275,25331,10245.12,385
39525,32879,10279.11,386
12231,31181,10342.82,388
2857,14321,10377.54,389
36421,38367,10405.81,390
22329,2217,10434.4,391
25429,33483,10462.0,392
2217,15621,10505.89,393
8075,31925,10539.01,394
32819,7979,10570.13,395
4865,11707,10625.5,396
4865,25789,10652.28,397
33783,7367,10695.52,398
5157,25409,10718.73,399
33483,32373,10751.57,400
33541,7367,10849.9,402
28483,29561,10885.35,403
5693,5559,10941.35,404
36421,24559,10976.42,405
33505,25747,11021.21,406
4865,25789,11053.98,407
28333,2217,11080.28,408
25713,32879,11110.02,409
29607,28483,11125.51,410
2195,16011,11158.18,411
13935,5443,11207.63,412
38181,36421,11269.27,413
2097,12231,11308.32,414
39417,5875,11345.2,415
4865,25671,11386.87,416
14321,4865,11400.43,417
2229,2229,11454.35,418
34003,30895,11501.79,419
30981,25297,11551.79,420
12231,5177,11584.41,421
15773,34437,11640.0,422
22329,14221,11685.05,423
4159,32879,11726.93,424
42007,35899,11763.61,425
12039,1221,11810.16,426
41699,5875,11850.88,427
15621,4865,11891.59,428
25713,15621,11913.73,429
7175,2229,11940.85,430
16011,2217,11993.82,431
22329,2217,12018.12,432
35509,25409,12058.61,433
42007,33783,12081.84,434
32819,25691,12106.74,435
5157,33483,12192.51,437
34005,15621,12251.56,438
29561,5875,12273.06,439
29607,5443,12295.59,440
32879,2857,12312.9,441
12039,11041,12390.6,442
11769,25409,12430.38,443
35615,26491,12482.59,444
30947,4865,12541.96,445
6491,14149,12574.74,446
36679,22289,12632.25,448
38905,10111,12691.15,449
37453,28333,12727.95,450
36125,20765,12761.28,451
25713,32879,12805.35,452
11817,4865,12848.24,453
11655,25713,12876.51,454
5639,42007,12908.03,455
12225,32879,12995.33,456
40155,34437,13052.45,457
37775,35913,13081.36,458
40155,34437,13124.61,459
4865,7199,13168.62,460
37573,15761,13215.94,461
4159,7939,13289.92,462
24559,32879,13344.49,463
15933,4865,13382.14,464
25921,4865,13419.47,465
36607,2599,13451.3,466
2857,7951,13496.27,467
35615,5169,13523.93,468
22771,26449,13569.99,469
39027,4865,13648.72,470
34437,16011,13686.57,471
21921,27309,13722.5,472
16011,41699,13747.93,473
29607,2217,13773.2,474
33283,2213,13805.91,475
25583,35607,13842.14,476
7175,15947,13889.96,477
39525,34437,13917.97,478
2857,15621,13942.29,479
4865,25671,13973.89,480
42007,35509,14021.09,481
24275,41933,14060.72,482
25429,33483,14076.71,483
5157,25993,14133.81,484
16011,7367,14157.91,485
22329,25921,14178.41,486
42007,7979,14221.01,487
31867,5431,14261.1,488
4865,14219,14288.2,489
4997,32819,14318.21,490
4865,12329,14356.85,491
29561,15773,14405.11,492
33333,14221,14420.35,493
32373,34437,14440.32,494
12329,32879,14463.74,495
25863,37573,14476.19,496
21921,32879,14509.43,497
20765,2195,14536.02,498
22599,21831,14568.11,499
25877,35687,14597.83,500
32125,2963,14629.77,501
2181,32437,14661.66,502
41699,34437,14679.53,503
33783,34437,14708.92,504
29561,20765,14730.98,505
7175,12235,14765.67,507
4865,11777,14793.95,508
3745,717,14810.18,509
25757,33783,14877.3,511
25789,33505,14920.76,512
42007,5913,14938.69,513
32825,32879,14954.31,514
22289,25695,14985.46,515
41699,33783,15006.27,516
31925,31181,15020.83,517
35813,36125,15047.44,519
25429,35515,15061.46,520
35899,39417,15072.51,521
11777,35527,15093.27,522
22329,9979,15118.07,523
22329,33445,15131.35,524
11655,33541,15165.44,525
34437,37819,15177.33,526
29607,2195,15191.76,527
21921,32879,15253.48,529
35615,25449,15277.82,530
12201,37573,15298.85,531
22103,7669,15319.54,532
25429,32819,15354.65,533
8839,37625,15367.67,534
28771,2857,15376.57,535
29607,8075,15383.09,536
3935,7199,15403.35,537
2857,25409,15431.57,538
25993,7367,15453.41,539
35899,31075,15465.69,540
34437,5443,15481.9,541
2941,11777,15513.37,542
22329,35913,15526.6,543
11777,29705,15541.47,544
4865,33783,15566.31,545
8075,12201,15591.27,546
2195,32879,15610.17,547
12201,22329,15637.76,548
12231,19857,15646.91,549
22329,14321,15683.6,550
33639,34437,15711.13,551
33483,1607,15743.9,552
25691,42007,15781.59,553
37585,11041,15814.65,554
41699,16383,15834.76,555
25777,32879,15864.71,557
41699,7269,15889.12,558
30955,2599,15919.22,559
29607,15773,15959.07,561
30895,12633,16037.86,564
1221,33847,16084.33,566
15391,11295,16102.1,567
12633,32879,16120.41,568
25965,2229,16138.63,569
22633,33847,16162.42,570
11707,2097,16206.13,571
33283,7199,16231.95,572
5267,5463,16249.15,573
41699,34437,16300.48,574
25983,15621,16315.77,575
33483,33283,16337.71,576
717,15947,16362.03,577
25483,5463,16381.06,578
25993,32879,16407.51,579
2243,25747,16438.27,580
14159,34437,16484.17,581
4969,33483,16514.52,582
35899,42007,16530.01,583
25691,32879,16556.45,584
42007,2229,16572.3,585
22329,11655,16591.53,586
30947,4865,16607.82,587
22329,21921,16616.85,588
28483,15621,16639.8,589
39027,4865,16659.47,590
29561,15761,16686.09,591
20765,36607,16711.66,592
34985,2857,16751.78,593
33483,27849,16771.8,594
25777,29561,16808.04,595
26491,25331,16841.02,596
5367,39397,16853.53,597
21831,32879,16882.43,598
11629,36125,16903.47,599
25777,32879,16930.02,600
5087,5225,16956.52,601
25777,32921,16980.61,602
32125,22103,17006.89,603
2195,10815,17039.54,604
1607,4969,17073.83,605
14219,34437,17103.34,606
11777,28771,17120.45,607
35509,19857,17132.35,608
25789,4865,17150.39,609
17335,2217,17160.16,610
35523,33505,17202.79,611
11777,15947,17222.1,612
41699,15773,17253.01,613
34437,28489,17276.44,614
26123,17083,17316.74,615
41903,12201,17330.64,616
8075,12201,17354.43,617
14743,5443,17393.17,618
33505,2857,17407.93,619
4997,14221,17475.36,621
1221,33847,17504.18,622
15621,25789,17518.44,623
12231,33291,17535.21,624
5367,39397,17554.87,625
32141,8075,17580.13,626
35615,4865,17596.15,627
33483,15621,17624.88,628
16011,2217,17694.63,630
12039,32879,17719.53,631
17007,38181,17734.28,632
29607,2217,17740.83,633
22329,9979,17757.65,634
37441,5875,17786.29,635
39489,32879,17811.37,636
28659,11635,17837.67,637
42007,37573,17850.66,638
25777,29561,17879.07,639
28067,1221,17899.35,640
11817,31075,17917.86,641
36421,33483,17949.46,642
33483,37451,17984.19,643
12281,8075,18000.6,644
4865,16011,18006.61,645
41903,32879,18017.97,647
2185,4159,18022.16,648
5157,1221,18026.9,649
12225,34437,18034.17,650
40155,12201,18036.59,651
22599,34437,18039.98,652
12161,16343,18043.53,653
12231,2857,18045.23,654
22329,20765,18051.31,655
34437,25757,18057.26,656
12231,32879,18064.99,657
2857,23209,18067.06,658
11777,16011,18071.5,659
16011,5875,18074.97,660
15621,42007,18078.12,661
33509,33847,18085.03,662
16011,33483,18091.05,663
16011,30895,18095.57,664
5913,34437,18101.24,665
12329,12329,18106.61,666
25987,32879,18108.98,667
2229,32373,18115.55,669
4865,32879,18120.41,670
26259,21613,18123.92,671
14909,15621,18131.67,672
4865,32879,18136.32,673
33121,5875,18141.44,674
34437,32373,18146.13,675
33783,36607,18150.34,676
5639,15621,18154.61,677
1613,2229,18161.27,679
15391,36421,18165.9,680
34005,39489,18170.05,681
2857,25713,18174.26,682
16011,33483,18178.61,683
4183,25429,18183.8,684
2229,2857,18188.05,685
17007,34437,18195.77,686
13935,14681,18200.91,687
25863,32373,18203.9,688
5157,42007,18207.02,689
9979,5157,18213.83,690
25691,34437,18216.42,691
29607,12231,18220.48,692
41699,4183,18223.09,693
25583,12329,18226.52,694
5157,2147,18231.09,695
22329,20765,18237.2,696
25695,4865,18243.25,697
33483,35515,18246.88,698
34437,22103,18251.47,699
12201,2857,18256.18,700
10267,12231,18258.56,701
15621,16011,18261.05,702
27309,17007,18263.37,703
15621,16011,18265.91,704
4183,2857,18268.39,705
28489,12161,18274.63,706
34003,34437,18276.95,707
34437,31925,18278.49,708
5225,41699,18282.95,709
34437,16011,18290.12,710
31925,11777,18296.47,711
22329,34437,18303.38,712
19857,15621,18306.21,713
33505,2857,18310.07,714
34437,35913,18314.93,715
11777,16011,18319.33,716
15621,4865,18323.75,717
2857,12231,18326.42,718
25409,25983,18332.47,719
5463,35807,18335.47,720
4865,12225,18341.14,721
12161,33483,18345.5,722
33483,32373,18349.94,723
31181,5875,18354.49,724
11025,25747,18358.38,725
16011,5443,18364.18,726
33505,5443,18367.53,727
22289,5013,18369.55,728
25713,42007,18372.85,729
28489,32879,18375.82,730
34437,7175,18379.77,731
6459,2857,18387.26,733
3935,33483,18394.73,734
33483,25713,18399.25,735
15621,16011,18402.84,736
15621,16011,18404.88,737
35899,2857,18407.74,738
37453,25429,18415.2,739
15621,16011,18421.38,741
22329,28489,18427.38,742
2217,41933,18432.05,743
22329,39525,18436.1,744
16011,2217,18440.66,745
22329,15621,18444.81,746
16343,37819,18447.54,747
30955,1607,18452.25,748
6571,32819,18457.13,749
22103,20765,18461.16,750
35523,34437,18464.25,751
12161,25713,18467.65,752
2857,12231,18469.98,753
4997,25789,18476.62,754
11777,12417,18482.47,756
32437,2097,18486.66,757
2229,4997,18489.63,758
33483,7951,18491.72,759
5463,35899,18495.26,760
35615,25713,18499.9,761
3745,38367,18503.58,762
15621,17007,18507.23,763
4183,2941,18511.63,764
42007,25429,18515.08,765
11777,33783,18520.33,766
29607,17335,18525.54,767
12235,4997,18527.92,768
25691,6571,18530.26,769
34437,2857,18534.24,770
34437,28489,18540.56,771
2217,15621,18545.29,772
5169,42007,18547.86,773
5443,10267,18551.0,774
19857,19857,18554.35,775
34437,37795,18557.25,776
41699,41897,18567.18,777
2213,15621,18571.9,778
16011,24275,18576.04,779
4987,31075,18579.75,780
42007,7979,18583.54,781
2857,33505,18588.7,782
34437,33515,18593.66,783
12231,32879,18601.66,784
5177,2213,18604.57,785
34437,5875,18608.01,786
25695,20765,18611.35,787
24275,37365,18620.39,788
22599,32373,18626.06,789
11777,5087,18628.85,790
11295,34437,18631.21,791
9979,5157,18635.78,792
16899,25713,18640.65,793
3935,13039,18644.62,794
25789,32879,18655.76,796
4865,16011,18660.83,797
25863,34437,18663.55,798
22329,41699,18667.65,799
22289,37819,18673.08,800
33483,33505,18676.65,801
4865,17007,18679.51,802
22329,37795,18689.65,804
41699,25429,18692.81,805
14515,32879,18697.14,806
2229,32879,18703.97,807
12231,12201,18709.97,808
2097,34437,18715.47,809
25777,2857,18718.2,810
2213,32373,18728.16,811
25983,25993,18730.6,812
32819,32879,18737.45,813
16011,4865,18744.85,814
12231,34437,18750.99,815
39417,16011,18756.98,816
37795,7367,18760.37,817
34437,28619,18763.34,818
34437,20249,18770.58,819
4159,2229,18775.75,820
42007,12231,18780.64,821
22329,12235,18784.46,822
2213,1221,18786.84,823
21613,34437,18791.54,824
5341,25713,18796.43,825
29699,2027,18798.28,826
22329,38701,18803.01,827
14221,4865,18806.15,828
16011,12329,18813.55,829
25297,34437,18820.28,830
23209,4865,18823.53,831
34437,22103,18829.64,832
11635,34437,18833.43,833
22329,35687,18837.17,834
41699,15621,18843.71,835
41699,33305,18847.88,836
25691,7951,18855.74,837
22329,12161,18861.8,838
16011,25747,18868.61,839
2857,35515,18874.99,840
38181,12329,18876.83,841
41699,16011,18882.48,842
30947,33283,18888.11,843
28619,12417,18893.82,844
41699,36125,18907.42,847
15761,29561,18910.1,848
34437,25429,18917.12,849
14515,11655,18920.54,850
41699,34985,18926.26,851
8839,34437,18930.53,852
12231,32879,18935.6,853
4865,16011,18939.41,854
4865,25671,18941.69,855
15621,5177,18944.08,856
42007,35899,18948.7,857
22329,41699,18952.16,858
16011,33847,18955.73,859
3935,1221,18960.53,860
22329,38701,18964.96,861
2195,15621,18975.3,862
22329,37365,18979.17,863
34437,16011,18984.16,864
12039,28631,18988.27,865
41699,25429,18990.0,866
5109,34437,18995.26,867
25695,32879,19000.25,868
31925,4865,19002.65,869
41699,16011,19007.32,870
28771,41699,19013.29,871
4865,25297,19017.33,872
11655,33515,19025.63,873
34437,5087,19028.99,874
11777,22103,19035.41,875
16011,12329,19038.62,876
22329,39525,19041.45,877
15621,32879,19045.49,878
25409,25429,19049.45,879
22329,41933,19052.35,880
5157,20249,19056.43,881
22771,2217,19066.86,882
29607,32373,19070.09,883
12039,12235,19072.87,884
34437,41699,19076.91,885
11777,15621,19080.25,886
11817,32879,19083.36,887
2859,12161,19086.93,888
12201,22329,19088.68,889
25409,22103,19095.56,890
2213,2217,19100.4,891
22329,15391,19104.33,892
4865,7951,19109.93,893
5157,1221,19114.0,894
16011,21935,19115.06,895
5463,32879,19119.27,896
41699,37819,19122.15,897
4865,33505,19123.1,898
11655,16011,19130.13,899
30895,25789,19133.54,900
34437,33483,19145.59,902
2857,25713,19151.64,903
30947,17335,19155.2,904
42007,25429,19158.57,905
11707,34437,19161.81,906
34437,2217,19167.01,907
37625,25983,19173.18,908
25747,7951,19181.33,909
2857,36421,19183.12,910
34437,33483,19188.34,911
2857,33541,19193.79,912
33483,25993,19198.74,913
2097,32373,19201.45,914
25695,30895,19204.1,915
8855,15621,19208.46,916
4997,29607,19210.69,917
11777,25713,19213.39,918
15621,34437,19217.94,919
4171,32879,19221.71,920
2857,34985,19227.96,921
15621,32879,19238.81,922
31925,4865,19244.27,923
25713,5875,19248.02,924
11777,42007,19251.01,925
14321,28333,19255.93,926
34437,5355,19262.39,928
36125,1441,19264.51,929
12329,33121,19267.39,930
4969,33483,19271.86,931
22329,25965,19274.9,932
5157,20249,19278.3,933
5157,2217,19281.43,934
2217,41699,19284.61,935
5367,32879,19288.36,936
41699,21367,19295.84,937
12235,2185,19300.33,938
37795,12235,19304.43,939
7269,32879,19314.61,941
14219,12231,19317.85,942
25757,37573,19320.37,943
2857,34985,19323.97,944
15621,2857,19332.29,945
35615,16011,19335.94,946
33483,7951,19342.63,947
34437,33483,19346.62,948
34437,12161,19351.23,949
12225,34437,19356.77,951
25757,34437,19357.78,952
37451,32879,19362.73,953
16011,33483,19370.97,955
22329,15975,19374.44,956
32819,19857,19377.79,957
33121,15947,19388.75,959
2857,35687,19394.0,960
34437,42007,19399.47,962
2217,35707,19404.99,964
2229,7367,19409.53,965
32125,39525,19413.21,966
17335,7367,19418.46,967
19857,2185,19426.35,968
12235,32879,19429.53,969
5087,36607,19437.97,971
34437,34437,19444.23,972
20563,35899,19449.56,973
33505,1221,19453.1,974
2213,19857,19456.4,975
16011,2229,19460.88,976
32819,2217,19466.27,977
29607,5169,19472.19,978
5341,20765,19478.72,979
38181,34437,19482.11,980
34437,41699,19484.67,981
11635,34437,19489.2,982
25713,41699,19493.85,983
2857,33445,19496.32,984
33131,12417,19506.34,986
5875,12231,19512.65,987
16011,7669,19514.26,988
17359,7367,19517.48,989
19857,24073,19521.16,990
22329,20935,19524.16,991
7939,4865,19528.93,992
2857,12329,19534.6,993
12281,34437,19541.35,994
16011,2857,19547.25,995
16011,33483,19553.5,997
11777,5431,19557.68,998
11777,12633,19562.37,999
41699,22267,19565.75,1000
16011,2857,19568.59,1001
33121,16899,19576.43,1002
31075,16011,19582.12,1003
16011,25757,19584.38,1004
28489,2857,19589.43,1005
16011,5875,19594.95,1006
2213,19857,19600.54,1007
25757,41699,19603.25,1008
21935,34437,19606.63,1009
35707,35615,19610.06,1010
30981,16011,19614.93,1011
26259,35913,19622.64,1012
34437,35913,19628.73,1013
35615,12161,19633.54,1014
12231,32879,19638.56,1015
30947,4865,19642.36,1016
11707,34437,19646.36,1017
4865,31867,19652.09,1018
4865,2097,19658.17,1019
33483,25713,19663.57,1020
30955,32879,19670.27,1021
2857,25409,19675.61,1022
42007,31925,19679.39,1023
2857,32373,19683.2,1024
25777,32879,19687.52,1025
717,7199,19693.51,1026
7269,25713,19697.34,1027
22329,33505,19699.16,1028
31075,28067,19702.14,1029
16011,33505,19705.69,1030
4159,42007,19707.5,1031
27103,32879,19710.91,1032
4183,32879,19715.16,1033
16011,5397,19725.48,1035
16011,2217,19728.89,1036
22329,37795,19732.83,1037
16011,2857,19734.64,1038
13039,22359,19738.48,1039
24559,15621,19743.42,1040
26025,34437,19755.35,1042
22329,35865,19757.72,1043
2195,27921,19762.6,1044
4865,2097,19773.56,1046
10009,34437,19777.07,1047
2217,41933,19780.58,1048
16011,2857,19782.97,1049
12231,12201,19786.7,1050
34437,20935,19791.28,1051
34437,11777,19794.81,1052
2217,32879,19797.04,1053
22329,41699,19800.58,1054
22329,33283,19802.01,1055
38181,34437,19806.41,1056
24559,2857,19811.28,1057
5109,32879,19815.27,1058
7175,32879,19817.72,1059
29705,32879,19824.88,1060
30895,5875,19828.94,1061
16743,4997,19833.87,1062
5157,16011,19837.57,1063
5913,16011,19841.41,1064
4997,34437,19842.73,1065
4865,16011,19847.19,1066
7367,7367,19850.66,1067
2217,2217,19855.62,1068
3745,32373,19858.6,1069
38181,34437,19861.63,1070
14515,5875,19870.79,1073
33483,33541,19874.52,1074
16011,2217,19878.97,1075
41699,21613,19884.22,1076
15621,25429,19887.5,1077
11777,32879,19900.98,1079
35509,2147,19903.73,1080
22329,32373,19908.62,1081
31925,20249,19914.92,1082
25713,34437,19924.15,1083
31181,6571,19929.17,1084
41699,16011,19931.82,1085
25987,32879,19936.62,1086
25583,32879,19939.5,1087
4865,33505,19943.78,1088
22329,16011,19948.37,1089
42007,24559,19954.48,1091
33483,41699,19957.32,1092
11777,38367,19962.57,1093
11777,25789,19967.18,1094
34437,2857,19970.38,1095
41699,12161,19971.94,1096
11777,25789,19976.24,1097
5157,2857,19983.3,1098
16011,5087,19986.34,1099
16743,32879,19990.5,1100
38367,16011,19995.37,1101
2857,4997,19998.09,1102
16011,34437,20001.89,1103
34437,16011,20005.25,1104
22329,35615,20006.49,1105
37795,15621,20008.59,1106
29607,28333,20012.49,1107
30895,12161,20016.69,1108
39417,6571,20020.63,1109
35387,12161,20023.16,1110
33121,32879,20025.58,1111
35615,34437,20028.95,1112
34437,5875,20032.18,1113
25863,16011,20036.54,1114
32819,2217,20045.31,1115
15391,2941,20048.26,1116
22289,32819,20053.04,1117
29607,2857,20061.45,1119
41699,34199,20064.73,1120
41699,12161,20072.29,1121
14743,7367,20075.83,1122
12235,16011,20081.43,1123
33505,14321,20094.07,1125
12231,26449,20097.22,1126
24561,33483,20101.08,1127
41699,2097,20108.05,1128
23209,17007,20111.86,1129
2857,4997,20119.5,1130
4865,15621,20121.59,1131
2195,27921,20127.98,1132
22329,21831,20131.25,1133
33505,12161,20135.11,1134
12231,34437,20138.66,1135
22771,33515,20141.26,1136
35387,35509,20148.22,1137
12231,32879,20152.48,1138
12329,15621,20160.39,1139
12039,7367,20166.63,1140
