start,end,rq_time,request_id
23692,17945,18335.47,720
42050,20309,18341.14,721
990,2863,18345.5,722
23086,32367,18349.94,723
8894,32573,18354.49,724
21522,12751,18358.38,725
24752,29505,18364.18,726
39444,31685,18367.53,727
13064,5019,18369.55,728
20952,2861,18372.85,729
27036,31039,18375.82,730
39270,15149,18379.77,731
13424,24253,18384.7,732
21020,2401,18387.26,733
41408,23087,18394.73,734
23086,20953,18399.25,735
7926,24889,18402.84,736
7926,24889,18404.88,737
862,2401,18407.74,738
41884,20665,18415.2,739
31344,19393,18418.61,740
28610,23129,18421.38,741
19906,27035,18427.38,742
3408,27243,18432.05,743
19906,39821,18436.1,744
5648,3409,18440.66,745
19906,30345,18444.81,746
17540,37759,18447.54,747
9546,29725,18452.25,748
18230,29781,18457.13,749
31596,28533,18461.16,750
41222,17175,18464.25,751
19864,21001,18467.65,752
22546,19563,18469.98,753
38390,30513,18476.62,754
40542,6607,18479.03,755
35850,42029,18482.47,756
9310,37025,18486.66,757
36634,24909,18489.63,758
23086,3847,18491.72,759
13786,20695,18495.26,760
11374,20959,18499.9,761
24242,38359,18503.58,762
41386,9619,18507.23,763
18306,6755,18511.63,764
2860,24835,18515.08,765
35850,7619,18520.33,766
32152,16713,18525.54,767
19560,14555,18527.92,768
378,40073,18530.26,769
4280,22545,18534.24,770
24500,27937,18540.56,771
23664,28609,18545.29,772
26988,2861,18547.86,773
31688,9415,18551.0,774
3696,24029,18554.35,775
20534,35217,18557.25,776
18682,29597,18567.18,777
13672,7929,18571.9,778
4352,23927,18576.04,779
28178,34173,18579.75,780
2860,32623,18583.54,781
22546,34229,18588.7,782
32602,24963,18593.66,783
31948,31039,18601.66,784
14580,34777,18604.57,785
20534,36545,18608.01,786
10350,6825,18611.35,787
3602,4035,18620.39,788
14740,24475,18626.06,789
35850,27081,18628.85,790
30124,17175,18631.21,791
4880,12081,18635.78,792
35634,4469,18640.65,793
13150,12587,18644.62,794
4492,17529,18652.59,795
18518,31039,18655.76,796
42050,15495,18660.83,797
31014,11435,18663.55,798
19906,14277,18667.65,799
34234,15865,18673.08,800
23086,24827,18676.65,801
42050,8541,18679.51,802
6708,11429,18684.21,803
19906,13773,18689.65,804
18682,29329,18692.81,805
41360,31039,18697.14,806
29090,31039,18703.97,807
38434,20435,18709.97,808
37018,17175,18715.47,809
5274,2401,18718.2,810
35292,913,18728.16,811
32974,17059,18730.6,812
17050,31039,18737.45,813
33040,42063,18744.85,814
38434,24699,18750.99,815
6144,3495,18756.98,816
22882,14279,18760.37,817
24500,35927,18763.34,818
20534,733,18770.58,819
27992,28727,18775.75,820
2860,34221,18780.64,821
19906,24939,18784.46,822
35296,137,18786.84,823
41500,11435,18791.54,824
24976,1165,18796.43,825
41358,9447,18798.28,826
19906,8159,18803.01,827
31820,42063,18806.15,828
24752,33631,18813.55,829
27780,17175,18820.28,830
1130,42063,18823.53,831
39270,12507,18829.64,832
9000,17175,18833.43,833
19906,21589,18837.17,834
20454,30347,18843.71,835
15534,28385,18847.88,836
390,36273,18855.74,837
19906,33033,18861.8,838
14018,5219,18868.61,839
22546,16441,18874.99,840
10424,17599,18876.83,841
18682,15887,18882.48,842
17590,18021,18888.11,843
28238,21191,18893.82,844
28524,40563,18899.4,845
21518,3399,18902.56,846
15538,36125,18907.42,847
19702,27675,18910.1,848
32602,3801,18917.12,849
19024,17487,18920.54,850
18682,31551,18926.26,851
31728,17175,18930.53,852
14558,31039,18935.6,853
42050,29117,18939.41,854
42050,32417,18941.69,855
30346,14553,18944.08,856
2860,10925,18948.7,857
19906,4319,18952.16,858
26230,6665,18955.73,859
19236,10929,18960.53,860
19906,8159,18964.96,861
12976,28603,18975.3,862
19906,38915,18979.17,863
39270,14017,18984.16,864
37264,28227,18988.27,865
18680,24133,18990.0,866
40738,17175,18995.26,867
10378,31039,19000.25,868
25132,42059,19002.65,869
18682,26225,19007.32,870
28802,15265,19013.29,871
36430,7135,19017.33,872
13748,4547,19025.63,873
24496,26761,19028.99,874
35850,3549,19035.41,875
37882,39093,19038.62,876
19906,22849,19041.45,877
28612,31039,19045.49,878
32738,20589,19049.45,879
31046,5647,19052.35,880
29594,731,19056.43,881
10660,23665,19066.86,882
40868,913,19070.09,883
37260,6625,19072.87,884
24500,37341,19076.91,885
35850,28611,19080.25,886
3982,31039,19083.36,887
2398,15997,19086.93,888
650,31051,19088.68,889
11550,39737,19095.56,890
8054,28765,19100.4,891
34330,24037,19104.33,892
42050,23193,19109.93,893
41066,28199,19114.0,894
13036,40971,19115.06,895
36024,31039,19119.27,896
18682,9063,19122.15,897
42056,24829,19123.1,898
13718,5649,19130.13,899
40886,3921,19133.54,900
16078,40251,19141.91,901
20534,2863,19145.59,902
22546,24881,19151.64,903
36110,41687,19155.2,904
2860,3793,19158.57,905
9690,17175,19161.81,906
20534,3409,19167.01,907
39386,33653,19173.18,908
5222,7579,19181.33,909
2400,26641,19183.12,910
24500,2863,19188.34,911
2400,4453,19193.79,912
23086,2613,19198.74,913
36328,913,19201.45,914
10398,1567,19204.1,915
36208,19065,19208.46,916
10872,41003,19210.69,917
35850,20995,19213.39,918
17098,11435,19217.94,919
9918,31039,19221.71,920
2400,20735,19227.96,921
30342,31039,19238.81,922
4670,42063,19244.27,923
1070,32575,19248.02,924
35344,17369,19251.01,925
17776,34747,19255.93,926
19858,32255,19259.96,927
32602,5355,19262.39,928
3208,7313,19264.51,929
12324,18771,19267.39,930
8456,23087,19271.86,931
19906,7867,19274.9,932
39110,16217,19278.3,933
3980,3409,19281.43,934
3408,37337,19284.61,935
16514,31039,19288.36,936
18682,1439,19295.84,937
4542,36885,19300.33,938
20210,19545,19304.43,939
19906,39669,19310.2,940
27958,31039,19314.61,941
14842,19565,19317.85,942
40018,9779,19320.37,943
2400,20621,19323.97,944
19070,22547,19332.29,945
37328,37921,19335.94,946
23086,21105,19342.63,947
24500,2863,19346.62,948
34438,32599,19351.23,949
28354,31119,19353.79,950
41944,11435,19356.77,951
25196,17175,19357.78,952
6546,31039,19362.73,953
8594,17385,19366.21,954
4350,2863,19370.97,955
19906,18661,19374.44,956
39124,2773,19377.79,957
34882,4325,19381.72,958
8490,3451,19388.75,959
2400,41675,19394.0,960
28896,37853,19395.28,961
24500,2861,19399.47,962
41758,3409,19403.2,963
23664,22859,19404.99,964
13370,14279,19409.53,965
21508,32119,19413.21,966
19324,14279,19418.46,967
3698,27679,19426.35,968
4522,31039,19429.53,969
18252,20309,19431.07,970
27116,31885,19437.97,971
39270,24723,19444.23,972
7522,31485,19449.56,973
6612,10917,19453.1,974
35126,24025,19456.4,975
16076,8315,19460.88,976
41848,3409,19466.27,977
32152,6377,19472.19,978
4556,8237,19478.72,979
18496,17175,19482.11,980
32602,17313,19484.67,981
11642,24647,19489.2,982
20962,14277,19493.85,983
2400,941,19496.32,984
39270,2047,19500.37,985
6876,1283,19506.34,986
3498,1421,19512.65,987
16072,42069,19514.26,988
2668,14279,19517.48,989
11854,24049,19521.16,990
19906,2887,19524.16,991
28638,42063,19528.93,992
22546,32123,19534.6,993
30160,17175,19541.35,994
14018,22547,19547.25,995
35850,17023,19550.92,996
4350,2863,19553.5,997
35850,26681,19557.68,998
35850,10999,19562.37,999
18682,13055,19565.75,1000
37708,22547,19568.59,1001
10836,14115,19576.43,1002
34132,5649,19582.12,1003
4360,17801,19584.38,1004
26600,2401,19589.43,1005
24752,16693,19594.95,1006
35288,2779,19600.54,1007
25196,14277,19603.25,1008
1766,4325,19606.63,1009
2674,14871,19610.06,1010
13764,37883,19614.93,1011
26374,14923,19622.64,1012
24500,23681,19628.73,1013
10576,16107,19633.54,1014
21962,31039,19638.56,1015
17556,42063,19642.36,1016
5598,17175,19646.36,1017
42050,39619,19652.09,1018
42050,37023,19658.17,1019
23086,20985,19663.57,1020
5582,31039,19670.27,1021
2400,32683,19675.61,1022
2860,42039,19679.39,1023
2400,41603,19683.2,1024
5274,31039,19687.52,1025
40402,38013,19693.51,1026
27932,20287,19697.34,1027
31046,21315,19699.16,1028
4836,21987,19702.14,1029
14026,24203,19705.69,1030
248,2861,19707.5,1031
26424,31039,19710.91,1032
28934,31039,19715.16,1033
2860,15283,19719.62,1034
4480,21803,19725.48,1035
37944,23665,19728.89,1036
19906,13831,19732.83,1037
13036,22545,19734.64,1038
33250,5729,19738.48,1039
28108,28605,19743.42,1040
31126,29451,19748.51,1041
20160,17175,19755.35,1042
19906,2279,19757.72,1043
12892,41391,19762.6,1044
17652,41535,19766.09,1045
42050,19615,19773.56,1046
26254,17175,19777.07,1047
3408,27243,19780.58,1048
37724,22547,19782.97,1049
41954,20457,19786.7,1050
32602,2907,19791.28,1051
4278,14281,19794.81,1052
28844,31039,19797.04,1053
19906,4319,19800.58,1054
19906,40295,19802.01,1055
1250,17175,19806.41,1056
18866,2401,19811.28,1057
27314,31039,19815.27,1058
15034,31039,19817.72,1059
8922,31039,19824.88,1060
3564,3521,19828.94,1061
17392,38391,19833.87,1062
2446,5649,19837.57,1063
18700,15495,19841.41,1064
25456,11435,19842.73,1065
42050,37279,19847.19,1066
7494,14279,19850.66,1067
22960,2767,19855.62,1068
8148,11237,19858.6,1069
40822,17175,19861.63,1070
40008,22923,19864.22,1071
39270,16827,19867.58,1072
10952,23401,19870.79,1073
23086,21029,19874.52,1074
41130,28719,19878.97,1075
18682,29123,19884.22,1076
28610,29333,19887.5,1077
