operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,10,taxi,route,False,22376,22585,39715;-1;-1,26414;-1;-1,1441.2899999999997,0.8055117553387914,0.8055117553387914,0.0,,0,,0,,,39715;41240;41241;41242;41243;15552;15553;15550;15551;15548;27723;27724;27725;27726;27727;27728;27729;25738;25739;25740;25741;25742;25743;25744;25745;25746;25747;25748;25749;25540;25541;25542;25543;5800;5801;16240;16241;26116;26117;26118;26119;26120;26121;26122;26123;27256;27257;27260;27261;26406;26407;26410;26411;26412;26413;26414,39715:22376;41240:22377;41241:22388;41242:22388;41243:22388;15552:22388;15553:22392;15550:22392;15551:22392;15548:22392;27723:22447;27724:22447;27725:22449;27726:22449;27727:22455;27728:22455;27729:22458;25738:22458;25739:22472;25740:22472;25741:22474;25742:22474;25743:22480;25744:22480;25745:22486;25746:22486;25747:22494;25748:22494;25749:22494;25540:22494;25541:22496;25542:22496;25543:22502;5800:22502;5801:22535;16240:22535;16241:22538;26116:22538;26117:22544;26118:22544;26119:22550;26120:22550;26121:22554;26122:22554;26123:22557;27256:22557;27257:22565;27260:22565;27261:22573;26406:22573;26407:22581;26410:22581;26411:22585;26412:22585;26413:22585;26414:22585
0,10,taxi,boarding,True,22585,22615,26414;-1;-1,26414;-1;-1,0.0,0.8055117553387914,0.8055117553387914,0,,0,211,1,211,,,
0,10,taxi,route,False,22615,22659,26414;-1;-1,32797;-1;-1,400.26,0.8055117553387914,0.8055117553387914,0.0,,0,211,1,,,26414;26415;26416;26417;26418;26419;26420;26421;26422;26423;11608;11609;11606;11607;32796;32797,26414:22615;26415:22621;26416:22621;26417:22623;26418:22623;26419:22624;26420:22624;26421:22627;26422:22627;26423:22635;11608:22635;11609:22641;11606:22641;11607:22650;32796:22650;32797:22659
0,10,taxi,boarding,True,22659,22689,32797;-1;-1,32797;-1;-1,0.0,0.8055117553387914,0.8055117553387914,0,,0,211,1,,211,,
0,8,taxi,route,False,21904,23162,23086;-1;-1,36861;-1;-1,9123.869999999997,0.7115532300622305,0.7115532300622305,0.0,,0,210,1,,,23086;23087;23088;23089;23090;23091;23092;23093;23094;23095;23096;23097;25358;25359;35868;35869;23068;23069;23072;23073;35556;35557;23060;23061;14932;14933;12010;12011;12008;12009;12006;12007;11302;11303;17934;17935;17932;17933;594;595;20364;20365;40186;40187;40180;40181;39622;39623;1698;1699;6460;6461;2328;2329;4416;4417;2330;2331;11692;11693;11690;11691;11688;17087;17090;17091;17088;17089;21466;21467;21468;21469;25530;25531;24446;24447;24448;24449;24450;24451;24452;24453;24454;24455;24456;24457;24458;24459;25468;25469;25470;25471;25472;25473;25474;25475;25476;25477;26058;26059;35658;35659;35660;35661;36982;36983;39392;39393;39394;39395;39396;39397;39398;39399;39400;39401;39402;39403;39404;39405;31922;31923;31924;31925;31926;31927;28716;28717;39320;39321;17224;17225;5634;5635;5632;5633;5630;5631;5628;5629;5626;5627;1708;1709;1710;1711;35566;35567;7260;7261;9960;9961;9958;9959;11530;11531;32766;32767;30900;30901;33410;33411;30892;30893;30890;30891;33114;33115;33116;33117;32850;32851;32852;32853;30846;30847;30848;30849;26008;26009;25988;25989;25990;25991;26000;26001;26002;26003;26004;26005;26006;26007;25992;25993;25994;25995;25996;25997;25998;25999;25670;25671;25672;25673;25674;25675;33054;33055;33056;33057;30844;30845;32668;32669;35498;35499;30842;30843;34032;34033;33936;33937;33940;33941;33934;33935;31666;31667;34022;34023;32966;32967;32968;32969;22366;22367;15528;15529;27662;27663;27664;27665;19910;19911;30292;30293;16590;16591;14426;14427;2192;2193;2190;2191;2188;2189;2186;2187;27800;27801;27802;27803;27816;27817;27818;27819;27820;27821;27804;27805;27806;27807;15190;15191;15150;15151;36860;36861,23086:21904;23087:21928;23088:21928;23089:21936;23090:21936;23091:21945;23092:21945;23093:21953;23094:21953;23095:21955;23096:21955;23097:21964;25358:21964;25359:21964;35868:21964;35869:21967;23068:21967;23069:21967;23072:21967;23073:21967;35556:21967;35557:21971;23060:21971;23061:21971;14932:21971;14933:21976;12010:21976;12011:21980;12008:21980;12009:21984;12006:21984;12007:21986;11302:21986;11303:21989;17934:21989;17935:21989;17932:21989;17933:21992;594:21992;595:22000;20364:22000;20365:22003;40186:22003;40187:22003;40180:22003;40181:22003;39622:22003;39623:22004;1698:22004;1699:22006;6460:22006;6461:22014;2328:22014;2329:22018;4416:22018;4417:22040;2330:22040;2331:22046;11692:22046;11693:22066;11690:22066;11691:22079;11688:22079;17087:22145;17090:22145;17091:22152;17088:22152;17089:22225;21466:22225;21467:22230;21468:22230;21469:22269;25530:22269;25531:22271;24446:22271;24447:22278;24448:22278;24449:22280;24450:22280;24451:22292;24452:22292;24453:22295;24454:22295;24455:22303;24456:22303;24457:22318;24458:22318;24459:22338;25468:22338;25469:22343;25470:22343;25471:22350;25472:22350;25473:22352;25474:22352;25475:22361;25476:22361;25477:22367;26058:22367;26059:22462;35658:22462;35659:22475;35660:22475;35661:22477;36982:22477;36983:22483;39392:22483;39393:22483;39394:22483;39395:22487;39396:22487;39397:22492;39398:22492;39399:22496;39400:22496;39401:22503;39402:22503;39403:22517;39404:22517;39405:22526;31922:22526;31923:22526;31924:22526;31925:22530;31926:22530;31927:22536;28716:22536;28717:22542;39320:22542;39321:22542;17224:22542;17225:22542;5634:22542;5635:22546;5632:22546;5633:22556;5630:22556;5631:22576;5628:22576;5629:22582;5626:22582;5627:22586;1708:22586;1709:22592;1710:22592;1711:22597;35566:22597;35567:22672;7260:22672;7261:22675;9960:22675;9961:22678;9958:22678;9959:22686;11530:22686;11531:22689;32766:22689;32767:22691;30900:22691;30901:22699;33410:22699;33411:22705;30892:22705;30893:22711;30890:22711;30891:22711;33114:22711;33115:22759;33116:22759;33117:22765;32850:22765;32851:22774;32852:22774;32853:22780;30846:22780;30847:22782;30848:22782;30849:22829;26008:22829;26009:22833;25988:22833;25989:22833;25990:22833;25991:22836;26000:22836;26001:22839;26002:22839;26003:22842;26004:22842;26005:22856;26006:22856;26007:22860;25992:22860;25993:22883;25994:22883;25995:22890;25996:22890;25997:22893;25998:22893;25999:22895;25670:22895;25671:22897;25672:22897;25673:22900;25674:22900;25675:22903;33054:22903;33055:22907;33056:22907;33057:22912;30844:22912;30845:22918;32668:22918;32669:22921;35498:22921;35499:22922;30842:22922;30843:22938;34032:22938;34033:22941;33936:22941;33937:22945;33940:22945;33941:22949;33934:22949;33935:22955;31666:22955;31667:22959;34022:22959;34023:22962;32966:22962;32967:22963;32968:22963;32969:22987;22366:22987;22367:22997;15528:22997;15529:23010;27662:23010;27663:23015;27664:23015;27665:23031;19910:23031;19911:23039;30292:23039;30293:23045;16590:23045;16591:23063;14426:23063;14427:23084;2192:23084;2193:23090;2190:23090;2191:23090;2188:23090;2189:23103;2186:23103;2187:23112;27800:23112;27801:23116;27802:23116;27803:23121;27816:23121;27817:23125;27818:23125;27819:23132;27820:23132;27821:23135;27804:23135;27805:23138;27806:23138;27807:23142;15190:23142;15191:23151;15150:23151;15151:23157;36860:23157;36861:23162
0,8,taxi,boarding,True,23162,23192,36861;-1;-1,36861;-1;-1,0.0,0.7115532300622305,0.7115532300622305,0,,0,210,1,,210,,
0,6,taxi,route,False,23163,23302,39783;-1;-1,15032;-1;-1,769.1899999999999,0.7509183379421682,0.7509183379421682,0.0,,0,,0,,,39783;17566;17567;36288;36289;36294;36295;36296;36297;9980;9981;9978;9979;9976;9977;10006;10007;10004;10005;10002;10003;7212;7213;25064;25065;25066;25067;25068;25069;25070;25071;25072;25073;25074;25075;25076;25077;25078;25079;25080;25081;7202;7203;7200;7201;7198;7199;5040;5041;7250;7251;9996;9997;9994;9995;6092;6093;36728;36729;36730;36731;36722;36723;36724;36725;36726;36727;36738;36739;15032,39783:23163;17566:23164;17567:23169;36288:23169;36289:23176;36294:23176;36295:23176;36296:23176;36297:23176;9980:23176;9981:23181;9978:23181;9979:23184;9976:23184;9977:23186;10006:23186;10007:23192;10004:23192;10005:23196;10002:23196;10003:23199;7212:23199;7213:23207;25064:23207;25065:23207;25066:23207;25067:23211;25068:23211;25069:23220;25070:23220;25071:23220;25072:23220;25073:23224;25074:23224;25075:23228;25076:23228;25077:23232;25078:23232;25079:23236;25080:23236;25081:23238;7202:23238;7203:23242;7200:23242;7201:23245;7198:23245;7199:23250;5040:23250;5041:23255;7250:23255;7251:23257;9996:23257;9997:23259;9994:23259;9995:23260;6092:23260;6093:23272;36728:23272;36729:23274;36730:23274;36731:23284;36722:23284;36723:23290;36724:23290;36725:23294;36726:23294;36727:23299;36738:23299;36739:23302;15032:23302
0,6,taxi,boarding,True,23302,23332,15032;-1;-1,15032;-1;-1,0.0,0.7509183379421682,0.7509183379421682,0,,0,213,1,213,,,
0,21,taxi,route,False,23128,23367,36502;-1;-1,19906;-1;-1,3990.26,0.6252276826982534,0.6252276826982534,0.0,,0,,0,,,36502;14825;36502;36503;36504;36505;36506;36507;36508;36509;36494;36495;34372;34373;34374;34375;34376;34377;34378;34379;34380;34381;34382;34383;5230;5231;5228;5229;7216;7217;7214;7215;2200;2201;2198;2199;2194;2195;2196;2197;36250;36251;36252;36253;39356;39357;37154;37155;39170;39171;37164;37165;35564;35565;23038;23039;31920;31921;19938;19939;31056;31057;22242;22243;22244;22245;22246;22247;31050;31051;31038;31039;19906,36502:23128;14825:23133;36502:23133;36503:23137;36504:23137;36505:23141;36506:23141;36507:23145;36508:23145;36509:23152;36494:23152;36495:23152;34372:23152;34373:23162;34374:23162;34375:23162;34376:23162;34377:23162;34378:23162;34379:23169;34380:23169;34381:23169;34382:23169;34383:23185;5230:23185;5231:23187;5228:23187;5229:23195;7216:23195;7217:23200;7214:23200;7215:23200;2200:23200;2201:23205;2198:23205;2199:23208;2194:23208;2195:23212;2196:23212;2197:23217;36250:23217;36251:23217;36252:23217;36253:23221;39356:23221;39357:23224;37154:23224;37155:23229;39170:23229;39171:23237;37164:23237;37165:23253;35564:23253;35565:23261;23038:23261;23039:23265;31920:23265;31921:23276;19938:23276;19939:23283;31056:23283;31057:23289;22242:23289;22243:23292;22244:23292;22245:23302;22246:23302;22247:23307;31050:23307;31051:23315;31038:23315;31039:23367;19906:23367
0,16,taxi,route,False,23263,23390,30440;-1;-1,5670;-1;-1,700.4000000000001,0.6614794569265892,0.6614794569265892,0.0,,0,,0,,,30440;30441;9680;9681;9678;9679;9676;9677;9674;9675;9672;9673;9670;9671;9668;9669;25814;25815;25816;25817;25818;25819;30356;30357;26236;26237;5670,30440:23263;30441:23283;9680:23283;9681:23289;9678:23289;9679:23296;9676:23296;9677:23305;9674:23305;9675:23310;9672:23310;9673:23320;9670:23320;9671:23330;9668:23330;9669:23339;25814:23339;25815:23347;25816:23347;25817:23355;25818:23355;25819:23358;30356:23358;30357:23383;26236:23383;26237:23390;5670:23390
0,21,taxi,boarding,True,23367,23397,19906;-1;-1,19906;-1;-1,0.0,0.6252276826982534,0.6252276826982534,0,,0,212,1,212,,,
0,16,taxi,boarding,True,23390,23420,5670;-1;-1,5670;-1;-1,0.0,0.6614794569265892,0.6614794569265892,0,,0,214,1,214,,,
0,1,taxi,route,False,23409,23447,7689;-1;-1,16364;-1;-1,194.79999999999998,0.5877258780737462,0.5877258780737462,0.0,,0,,0,,,7689;28358;28359;28360;28361;41850;41851;41852;41853;38296;38297;38294;38295;16364,7689:23409;28358:23410;28359:23414;28360:23414;28361:23421;41850:23421;41851:23426;41852:23426;41853:23434;38296:23434;38297:23439;38294:23439;38295:23447;16364:23447
0,11,taxi,route,False,23326,23475,20264;-1;-1,22546;-1;-1,1355.6,0.6960587590970753,0.6960587590970753,0.0,,0,,0,,,20264;20265;13586;13587;13584;13585;13582;13583;13580;13581;13578;13579;13576;13577;12214;12215;12212;12213;12210;12211;12218;12219;12216;12217;598;599;596;597;20374;20375;20376;20377;39624;39625;40184;40185;37114;37115;40188;40189;20362;20363;40194;40195;40196;40197;32446;32447;33276;33277;33278;33279;33280;33281;36626;36627;32848;32849;40200;40201;35554;35555;35862;35863;37112;37113;35868;35869;23068;23069;16990;16991;12182;12183;16352;16353;16992;16993;2858;2859;23064;23065;23066;23067;30312;30313;40128;40129;40130;40131;40208;40209;22542;22543;22544;22545;22546,20264:23326;20265:23330;13586:23330;13587:23336;13584:23336;13585:23343;13582:23343;13583:23348;13580:23348;13581:23354;13578:23354;13579:23362;13576:23362;13577:23369;12214:23369;12215:23372;12212:23372;12213:23377;12210:23377;12211:23380;12218:23380;12219:23383;12216:23383;12217:23384;598:23384;599:23388;596:23388;597:23389;20374:23389;20375:23391;20376:23391;20377:23405;39624:23405;39625:23405;40184:23405;40185:23405;37114:23405;37115:23407;40188:23407;40189:23409;20362:23409;20363:23417;40194:23417;40195:23421;40196:23421;40197:23421;32446:23421;32447:23423;33276:23423;33277:23425;33278:23425;33279:23430;33280:23430;33281:23434;36626:23434;36627:23438;32848:23438;32849:23438;40200:23438;40201:23443;35554:23443;35555:23443;35862:23443;35863:23443;37112:23443;37113:23443;35868:23443;35869:23447;23068:23447;23069:23447;16990:23447;16991:23452;12182:23452;12183:23452;16352:23452;16353:23456;16992:23456;16993:23456;2858:23456;2859:23456;23064:23456;23065:23457;23066:23457;23067:23459;30312:23459;30313:23463;40128:23463;40129:23463;40130:23463;40131:23466;40208:23466;40209:23466;22542:23466;22543:23473;22544:23473;22545:23475;22546:23475
0,1,taxi,boarding,True,23447,23477,16364;-1;-1,16364;-1;-1,0.0,0.5877258780737462,0.5877258780737462,0,,0,216,1,216,,,
0,11,taxi,boarding,True,23475,23505,22546;-1;-1,22546;-1;-1,0.0,0.6960587590970753,0.6960587590970753,0,,0,215,1,215,,,
0,16,taxi,route,False,23420,23755,5670;-1;-1,21175;-1;-1,1189.4599999999998,0.6614794569265892,0.6614794569265892,0.0,,0,214,1,,,5670;5671;30358;30359;30360;30361;30362;30363;30364;30503;30504;30505;5262;5263;5260;5261;5258;5259;5256;5257;5254;5255;5252;5253;5250;5251;9518;9519;9516;9517;9514;9515;9512;9513;35812;35813;34566;34567;34568;34569;34570;34571;24268;24269;24270;24271;24272;24273;24274;24275;41008;41009;41010;41011;23908;23909;40392;40393;40612;40613;40614;40615;14454;14455;33996;33997;33188;33189;33190;33191;33192;33193;33194;33195;33196;33197;21144;21145;21145;21172;21173;21173;21174;21175,5670:23420;5671:23428;30358:23428;30359:23430;30360:23430;30361:23433;30362:23433;30363:23437;30364:23437;30503:23450;30504:23450;30505:23460;5262:23460;5263:23479;5260:23479;5261:23479;5258:23479;5259:23484;5256:23484;5257:23484;5254:23484;5255:23488;5252:23488;5253:23492;5250:23492;5251:23495;9518:23495;9519:23500;9516:23500;9517:23506;9514:23506;9515:23506;9512:23506;9513:23506;35812:23506;35813:23522;34566:23522;34567:23525;34568:23525;34569:23532;34570:23532;34571:23541;24268:23541;24269:23547;24270:23547;24271:23547;24272:23547;24273:23547;24274:23547;24275:23550;41008:23550;41009:23553;41010:23553;41011:23555;23908:23555;23909:23643;40392:23643;40393:23709;40612:23709;40613:23711;40614:23711;40615:23716;14454:23716;14455:23719;33996:23719;33997:23729;33188:23729;33189:23733;33190:23733;33191:23737;33192:23737;33193:23740;33194:23740;33195:23740;33196:23740;33197:23747;21144:23747;21145:23750;21145:23751;21172:23751;21173:23753;21173:23754;21174:23754;21175:23755
0,16,taxi,boarding,True,23755,23785,21175;-1;-1,21175;-1;-1,0.0,0.6614794569265892,0.6614794569265892,0,,0,214,1,,214,,
0,5,taxi,route,False,23444,23808,9558;-1;-1,42050;-1;-1,1770.8899999999996,0.7756573845414456,0.7756573845414456,0.0,,0,,0,,,9558;9559;30430;30431;30450;30451;30452;30453;30454;30455;30456;30457;39026;39027;39028;39029;26656;26657;32150;32151;27872;27873;27874;27875;26658;26659;26660;26661;26662;26663;26664;26665;30934;30935;30936;30937;27902;27903;25538;25539;27848;27849;27850;27851;27852;27853;4650;4651;4648;4649;4646;4647;4644;4645;4642;4643;4640;4641;4638;4639;4636;4637;4634;4635;27862;27863;27864;27865;30942;30943;30944;30945;30946;30947;30916;30917;30918;30919;30920;30921;30922;30923;30924;30925;30926;30927;30928;30929;30930;30931;30932;30933;30938;30939;30940;30941;25534;25535;25536;25537;30956;30957;42060;42061;42062;42063;42050,9558:23444;9559:23453;30430:23453;30431:23464;30450:23464;30451:23472;30452:23472;30453:23481;30454:23481;30455:23481;30456:23481;30457:23487;39026:23487;39027:23493;39028:23493;39029:23497;26656:23497;26657:23540;32150:23540;32151:23542;27872:23542;27873:23543;27874:23543;27875:23548;26658:23548;26659:23548;26660:23548;26661:23555;26662:23555;26663:23560;26664:23560;26665:23569;30934:23569;30935:23571;30936:23571;30937:23572;27902:23572;27903:23576;25538:23576;25539:23580;27848:23580;27849:23585;27850:23585;27851:23588;27852:23588;27853:23595;4650:23595;4651:23595;4648:23595;4649:23603;4646:23603;4647:23603;4644:23603;4645:23607;4642:23607;4643:23610;4640:23610;4641:23618;4638:23618;4639:23618;4636:23618;4637:23624;4634:23624;4635:23624;27862:23624;27863:23626;27864:23626;27865:23628;30942:23628;30943:23631;30944:23631;30945:23670;30946:23670;30947:23676;30916:23676;30917:23679;30918:23679;30919:23681;30920:23681;30921:23685;30922:23685;30923:23690;30924:23690;30925:23696;30926:23696;30927:23696;30928:23696;30929:23699;30930:23699;30931:23704;30932:23704;30933:23715;30938:23715;30939:23718;30940:23718;30941:23764;25534:23764;25535:23767;25536:23767;25537:23773;30956:23773;30957:23784;42060:23784;42061:23788;42062:23788;42063:23808;42050:23808
0,5,taxi,boarding,True,23808,23838,42050;-1;-1,42050;-1;-1,0.0,0.7756573845414456,0.7756573845414456,0,,0,217,1,217,,,
0,2,taxi,route,False,23848,23914,29346;-1;-1,5698;-1;-1,389.19000000000005,0.6430696674751897,0.6430696674751897,0.0,,0,,0,,,29346;29347;5202;5203;5200;5201;5198;5199;5196;5197;26264;26265;5698,29346:23848;29347:23861;5202:23861;5203:23871;5200:23871;5201:23875;5198:23875;5199:23884;5196:23884;5197:23889;26264:23889;26265:23914;5698:23914
0,2,taxi,boarding,True,23914,23944,5698;-1;-1,5698;-1;-1,0.0,0.6430696674751897,0.6430696674751897,0,,0,219,1,219,,,
0,4,taxi,route,False,23720,23953,26731;-1;-1,3370;-1;-1,1248.33,0.9247158970388948,0.9247158970388948,0.0,,0,,0,,,26731;40624;40625;41414;41415;10792;10793;10790;10791;15524;15525;15522;15523;15520;15521;30948;30949;30950;30951;30902;30903;30904;30905;30906;30907;30908;30909;30910;30911;30912;30913;30914;30915;25330;25331;20072;20073;20074;20075;19628;19629;19626;19627;14356;14357;14354;14355;4932;4933;4930;4931;154;155;152;153;14048;14049;14046;14047;14044;14045;25360;25361;25362;25363;39142;39143;39144;39145;35970;35971;23628;23629;3370,26731:23720;40624:23721;40625:23739;41414:23739;41415:23744;10792:23744;10793:23752;10790:23752;10791:23760;15524:23760;15525:23760;15522:23760;15523:23763;15520:23763;15521:23806;30948:23806;30949:23813;30950:23813;30951:23813;30902:23813;30903:23815;30904:23815;30905:23818;30906:23818;30907:23818;30908:23818;30909:23822;30910:23822;30911:23827;30912:23827;30913:23833;30914:23833;30915:23836;25330:23836;25331:23856;20072:23856;20073:23868;20074:23868;20075:23872;19628:23872;19629:23874;19626:23874;19627:23876;14356:23876;14357:23881;14354:23881;14355:23887;4932:23887;4933:23887;4930:23887;4931:23892;154:23892;155:23897;152:23897;153:23897;14048:23897;14049:23904;14046:23904;14047:23904;14044:23904;14045:23912;25360:23912;25361:23922;25362:23922;25363:23931;39142:23931;39143:23938;39144:23938;39145:23945;35970:23945;35971:23951;23628:23951;23629:23953;3370:23953
